OrderID,CustomerID,Product,Category,Quantity,Price,OrderDate,Region,Total Amount,Order_Year,Order_Month
O101729,C3715,Laptop,Electronics,2,725.4,12,West,1450.8,2024,12
O101730,C1403,Watch,Fashion,2,41.0,12,SOUTH,82.0,2024,12
O101731,C3200,Book,Stationery,3,359.46,6,West,1078.3799999999999,2025,6
O101732,C1165,Book,Stationery,3,125.21,7,east,375.63,2025,7
O101733,C3482,Watch,Fashion,4,99.41,8,EAST,397.64,2025,8
O101734,C5027,Book,Stationery,1,813.91,6,EAST,813.91,2025,6
O101735,C1804,Book,Stationery,4,811.51,11,North,3246.04,2024,11
O101736,C2867,Laptop,Electronics,1,226.5,10,North,226.5,2024,10
O101737,C4629,Laptop,Electronics,3,929.06,7,north,2787.18,2025,7
O101738,C3628,Laptop,Electronics,3,414.73,11,north,1244.19,2024,11
O101739,C4414,Headphones,Electronics,3,440.83,10,North,1322.49,2024,10
O101740,C1731,Headphones,Electronics,4,504.16,10,east,2016.64,2024,10
O101741,C2731,Phone,Electronics,2,795.98,10,EAST,1591.96,2024,10
O101742,C4335,Laptop,Electronics,2,494.99,9,North,989.98,2025,9
O101743,C5231,Shoes,Fashion,3,485.61,4,West,1456.83,2025,4
O101744,C1460,Laptop,Electronics,2,538.59,2,West,1077.18,2025,2
O101745,C2302,Phone,Electronics,2,643.8,12,North,1287.6,2024,12
O101746,C5151,Laptop,Electronics,4,612.27,11,EAST,2449.08,2024,11
O101747,C5294,Book,Stationery,1,151.87,3,east,151.87,2025,3
O101748,C1237,Bag,Fashion,3,-50.0,4,north,-150.0,2025,4
O101749,C2644,Shoes,Fashion,3,708.6,8,north,2125.8,2025,8
O101750,C3043,Phone,Electronics,4,752.46,2,EAST,3009.84,2025,2
O101751,C1414,Bag,Fashion,4,947.99,9,EAST,3791.96,2025,9
O101752,C2631,Phone,Electronics,2,850.36,7,east,1700.72,2025,7
O101753,C4802,Phone,Electronics,3,907.64,2,SOUTH,2722.92,2025,2
O101754,C2014,Bag,Fashion,1,954.45,8,SOUTH,954.45,2025,8
O101755,C2981,Laptop,Electronics,4,848.24,1,EAST,3392.96,2025,1
O101756,C5866,Shoes,Fashion,1,989.28,10,North,989.28,2024,10
O101757,C4887,Phone,Electronics,1,22.19,1,West,22.19,2025,1
O101758,C3865,Laptop,Electronics,3,918.82,7,West,2756.46,2025,7
O101759,C3118,Shoes,Fashion,3,703.48,12,north,2110.44,2024,12
O101760,C1740,Headphones,Electronics,4,602.16,5,North,2408.64,2025,5
O101761,C4166,Laptop,Electronics,3,88.31,12,West,264.93,2024,12
O101762,C5687,Laptop,Electronics,3,963.02,12,West,2889.06,2024,12
O101763,C2755,Headphones,Electronics,3,223.9,6,north,671.7,2025,6
O101764,C2844,Laptop,Electronics,1,813.72,9,SOUTH,813.72,2025,9
O101765,C3204,Headphones,Electronics,4,78.85,8,east,315.4,2025,8
O101766,C5204,Bag,Fashion,2,198.74,8,North,397.48,2025,8
O101767,C1072,Laptop,Electronics,1,578.61,8,north,578.61,2025,8
O101768,C2083,Laptop,Electronics,3,167.38,10,north,502.14,2024,10
O101769,C5924,Book,Stationery,1,139.1,1,EAST,139.1,2025,1
O101770,C2833,Laptop,Electronics,3,564.72,12,east,1694.16,2024,12
O101771,C3502,Laptop,Electronics,3,942.3,3,West,2826.8999999999996,2025,3
O101772,C3255,Book,Stationery,1,772.81,4,North,772.81,2025,4
O101773,C4084,Headphones,Electronics,4,268.86,4,north,1075.44,2025,4
O101774,C4760,Bag,Fashion,3,667.4,10,north,2002.1999999999998,2024,10
O101775,C4823,Bag,Fashion,4,943.95,5,north,3775.8,2025,5
O101776,C5265,Bag,Fashion,2,827.71,4,SOUTH,1655.42,2025,4
O101777,C4253,Book,Stationery,3,480.61,8,West,1441.83,2025,8
O101778,C1060,Watch,Fashion,4,677.84,9,SOUTH,2711.36,2025,9
O101779,C4065,Headphones,Electronics,4,935.96,9,West,3743.84,2025,9
O101780,C5864,Bag,Fashion,2,473.83,5,West,947.66,2025,5
O101781,C3445,Phone,Electronics,4,366.4,5,EAST,1465.6,2025,5
O101782,C4946,Book,Stationery,4,557.89,5,north,2231.56,2025,5
O101783,C3264,Watch,Fashion,2,388.43,7,north,776.86,2025,7
O101784,C3268,Headphones,Electronics,3,717.77,9,north,2153.31,2025,9
O101785,C3447,Headphones,Electronics,4,258.61,4,EAST,1034.44,2025,4
O101786,C5237,Laptop,Electronics,4,11.87,1,North,47.48,2025,1
O101787,C1465,Laptop,Electronics,4,402.43,9,North,1609.72,2025,9
O101788,C5915,Laptop,Electronics,1,72.95,6,North,72.95,2025,6
O101789,C3618,Laptop,Electronics,2,918.55,9,North,1837.1,2025,9
O101790,C1208,Bag,Fashion,1,947.52,11,SOUTH,947.52,2024,11
O101791,C3421,Book,Stationery,2,185.41,10,West,370.82,2024,10
O101792,C4428,Headphones,Electronics,3,417.44,5,West,1252.32,2025,5
O101793,C1289,Bag,Fashion,3,976.46,3,EAST,2929.38,2025,3
O101794,C5686,Phone,Electronics,4,135.65,1,north,542.6,2025,1
O101795,C3811,Shoes,Fashion,2,37.66,6,SOUTH,75.32,2025,6
O101796,C2821,Bag,Fashion,3,233.4,1,West,700.2,2025,1
O101797,C4897,Bag,Fashion,2,64.25,2,North,128.5,2025,2
O101798,C3936,Bag,Fashion,3,391.39,7,EAST,1174.17,2025,7
O101799,C2392,Laptop,Electronics,1,996.66,12,EAST,996.66,2024,12
O101800,C5573,Shoes,Fashion,3,373.75,6,EAST,1121.25,2025,6
O101801,C1799,Shoes,Fashion,1,78.06,5,east,78.06,2025,5
O101802,C3118,Headphones,Electronics,3,321.41,8,West,964.23,2025,8
O101803,C5579,Bag,Fashion,4,675.41,5,SOUTH,2701.64,2025,5
O101804,C2499,Book,Stationery,1,172.18,11,West,172.18,2024,11
O101805,C3749,Laptop,Electronics,3,122.29,6,West,366.87,2025,6
O101806,C2820,Bag,Fashion,4,434.46,3,EAST,1737.84,2025,3
O101807,C3515,Book,Stationery,1,832.31,5,north,832.31,2025,5
O101808,C3714,Book,Stationery,4,68.16,4,north,272.64,2025,4
O101809,C5796,Headphones,Electronics,2,86.46,10,EAST,172.92,2024,10
O101810,C1964,Laptop,Electronics,2,125.83,2,east,251.66,2025,2
O101811,C5780,Phone,Electronics,1,731.22,9,north,731.22,2024,9
O101812,C1583,Headphones,Electronics,3,864.16,12,north,2592.48,2024,12
O101813,C2593,Shoes,Fashion,1,711.9,6,north,711.9,2025,6
O101814,C4126,Shoes,Fashion,4,781.01,11,SOUTH,3124.04,2024,11
O101815,C4384,Headphones,Electronics,3,875.43,3,EAST,2626.29,2025,3
O101816,C2235,Phone,Electronics,2,616.51,10,north,1233.02,2024,10
O101817,C2640,Headphones,Electronics,3,610.66,10,east,1831.98,2024,10
O101818,C5664,Book,Stationery,2,225.54,2,SOUTH,451.08,2025,2
O101819,C4748,Laptop,Electronics,3,63.99,11,North,191.97,2024,11
O101820,C2477,Watch,Fashion,3,327.92,4,EAST,983.76,2025,4
O101821,C4994,Watch,Fashion,3,585.8,12,North,1757.3999999999999,2024,12
O101822,C2448,Phone,Electronics,4,746.81,5,SOUTH,2987.24,2025,5
O101823,C1475,Bag,Fashion,4,770.14,7,north,3080.56,2025,7
O101824,,Laptop,Electronics,1,582.91,1,West,582.91,2025,1
O101825,C2381,Headphones,Electronics,1,915.7,2,North,915.7,2025,2
O101826,C2297,Headphones,Electronics,2,64.27,8,West,128.54,2025,8
O101827,C1721,Bag,Fashion,4,789.09,4,east,3156.36,2025,4
O101828,C4552,Bag,Fashion,2,225.06,11,east,450.12,2024,11
O101829,C4304,Headphones,Electronics,1,791.76,10,SOUTH,791.76,2024,10
O101830,C4910,Phone,Electronics,2,816.91,12,North,1633.82,2024,12
O101831,C1309,Bag,Fashion,1,344.14,5,EAST,344.14,2025,5
O101832,C4056,Shoes,Fashion,4,433.32,9,SOUTH,1733.28,2025,9
O101833,C3639,Laptop,Electronics,3,659.81,7,West,1979.4299999999998,2025,7
O101834,C5350,Laptop,Electronics,4,507.37,12,SOUTH,2029.48,2024,12
O101835,C1033,Laptop,Electronics,2,607.27,9,north,1214.54,2025,9
O101836,C3038,Shoes,Fashion,2,847.07,11,North,1694.14,2024,11
O101837,C3820,Laptop,Electronics,4,109.93,7,north,439.72,2025,7
O101838,C1841,Shoes,Fashion,4,25.06,7,east,100.24,2025,7
O101839,C5822,Laptop,Electronics,1,584.76,9,SOUTH,584.76,2025,9
O101840,C1534,Headphones,Electronics,2,389.97,6,EAST,779.94,2025,6
O101841,C3442,Phone,Electronics,2,112.2,7,West,224.4,2025,7
O101842,C4734,Watch,Fashion,4,764.0,4,EAST,3056.0,2025,4
O101843,C5885,Shoes,Fashion,3,860.88,3,north,2582.64,2025,3
O101844,C4552,Watch,Fashion,2,53.16,7,east,106.32,2025,7
O101845,C2096,Phone,Electronics,3,291.77,9,West,875.31,2025,9
O101846,C5015,Watch,Fashion,4,35.69,11,north,142.76,2024,11
O101847,C2543,Laptop,Electronics,4,167.46,6,West,669.84,2025,6
O101848,C4304,Laptop,Electronics,1,69.78,3,North,69.78,2025,3
O101849,,Headphones,Electronics,2,755.76,10,West,1511.52,2024,10
O101850,C2074,Book,Stationery,3,843.34,12,EAST,2530.02,2024,12
O101851,C1179,Shoes,Fashion,1,793.64,11,north,793.64,2024,11
O101852,C2384,Bag,Fashion,2,10.86,12,north,21.72,2024,12
O101853,C1306,Book,Stationery,1,126.84,9,east,126.84,2025,9
O101854,C3095,Headphones,Electronics,4,787.09,9,West,3148.36,2025,9
O101855,C1398,Laptop,Electronics,2,777.09,9,EAST,1554.18,2025,9
O101856,C1392,Headphones,Electronics,1,941.72,8,east,941.72,2025,8
O101857,C1161,Bag,Fashion,1,890.51,8,EAST,890.51,2025,8
O101858,C1948,Watch,Fashion,3,769.84,8,West,2309.52,2025,8
O101859,C4115,Watch,Fashion,1,256.91,1,east,256.91,2025,1
O101860,C3070,Headphones,Electronics,2,748.42,8,SOUTH,1496.84,2025,8
O101861,C2254,Phone,Electronics,2,808.24,4,West,1616.48,2025,4
O101862,C1076,Phone,Electronics,3,840.64,9,North,2521.92,2025,9
O101863,C1827,Phone,Electronics,2,877.06,2,north,1754.12,2025,2
O101864,C3211,Bag,Fashion,4,702.96,3,EAST,2811.84,2025,3
O101865,C2123,Watch,Fashion,2,693.33,12,North,1386.66,2024,12
O101866,C1859,Headphones,Electronics,2,502.07,4,North,1004.14,2025,4
O101867,C1964,Phone,Electronics,1,106.7,9,EAST,106.7,2025,9
O101868,C1870,Shoes,Fashion,1,42.95,12,north,42.95,2024,12
O101869,C5988,Shoes,Fashion,2,775.55,10,EAST,1551.1,2024,10
O101870,C3154,Bag,Fashion,3,841.58,10,North,2524.7400000000002,2024,10
O101871,C2652,Book,Stationery,1,276.81,4,West,276.81,2025,4
O101872,C4356,Shoes,Fashion,3,566.1,1,east,1698.3000000000002,2025,1
O101873,C1322,Shoes,Fashion,2,267.29,9,EAST,534.58,2025,9
O101874,C2701,Laptop,Electronics,2,568.21,2,east,1136.42,2025,2
O101875,C4937,Shoes,Fashion,4,355.63,11,West,1422.52,2024,11
O101876,C1022,Book,Stationery,1,821.13,8,SOUTH,821.13,2025,8
O101877,,Watch,Fashion,2,16.5,9,north,33.0,2024,9
O101878,C1904,Phone,Electronics,4,681.7,11,east,2726.8,2024,11
O101879,C5047,Book,Stationery,1,850.4,2,east,850.4,2025,2
O101880,C1737,Book,Stationery,2,335.76,5,EAST,671.52,2025,5
O101881,C1614,Watch,Fashion,2,909.14,8,West,1818.28,2025,8
O101882,C1829,Book,Stationery,1,503.99,9,north,503.99,2025,9
O101883,C2893,Phone,Electronics,1,416.9,7,north,416.9,2025,7
O101884,C3425,Shoes,Fashion,1,136.04,10,north,136.04,2024,10
O101885,C1410,Book,Stationery,2,944.94,1,north,1889.88,2025,1
O101886,C2431,Shoes,Fashion,2,265.96,10,EAST,531.92,2024,10
O101887,C3380,Watch,Fashion,4,401.38,1,north,1605.52,2025,1
O101888,C3561,Headphones,Electronics,3,596.15,3,North,1788.4499999999998,2025,3
O101889,C1949,Laptop,Electronics,1,224.34,12,SOUTH,224.34,2024,12
O101890,C1375,Book,Stationery,2,620.15,1,SOUTH,1240.3,2025,1
O101891,,Shoes,Fashion,2,548.65,5,North,1097.3,2025,5
O101892,C2396,Shoes,Fashion,1,833.92,7,North,833.92,2025,7
O101893,C4585,Shoes,Fashion,3,573.64,1,EAST,1720.92,2025,1
O101894,C3197,Laptop,Electronics,1,45.42,2,east,45.42,2025,2
O101895,C1761,Book,Stationery,3,261.6,12,east,784.8000000000001,2024,12
O101896,C3807,Watch,Fashion,2,610.35,4,east,1220.7,2025,4
O101897,C4283,Bag,Fashion,3,277.81,6,north,833.4300000000001,2025,6
O101898,C4739,Shoes,Fashion,4,308.52,10,east,1234.08,2024,10
O101899,C4159,Book,Stationery,2,666.83,2,east,1333.66,2025,2
O101900,C4917,Book,Stationery,4,659.64,7,West,2638.56,2025,7
O101901,C2366,Watch,Fashion,1,293.9,6,north,293.9,2025,6
O101902,C1480,Phone,Electronics,1,362.29,9,EAST,362.29,2025,9
O101903,C2305,Laptop,Electronics,1,930.26,7,east,930.26,2025,7
O101904,C5839,Headphones,Electronics,3,996.83,1,east,2990.4900000000002,2025,1
O101905,C5660,Headphones,Electronics,2,445.85,5,SOUTH,891.7,2025,5
O101906,C2484,Phone,Electronics,1,433.92,12,North,433.92,2024,12
O101907,C3937,Laptop,Electronics,1,319.62,6,West,319.62,2025,6
O101908,C2070,Bag,Fashion,2,194.58,6,east,389.16,2025,6
O101909,C4998,Watch,Fashion,1,762.29,2,SOUTH,762.29,2025,2
O101910,C4369,Book,Stationery,4,535.99,5,north,2143.96,2025,5
O101911,C1518,Watch,Fashion,2,456.87,3,east,913.74,2025,3
O101912,C3574,Phone,Electronics,2,753.99,7,east,1507.98,2025,7
O101913,,Phone,Electronics,2,606.8,3,SOUTH,1213.6,2025,3
O101914,C5299,Headphones,Electronics,4,878.75,11,North,3515.0,2024,11
O101915,C5723,Laptop,Electronics,2,807.39,3,north,1614.78,2025,3
O101916,C2834,Book,Stationery,4,199.27,3,north,797.08,2025,3
O101917,C3771,Watch,Fashion,2,100.25,8,SOUTH,200.5,2025,8
O101918,C1780,Shoes,Fashion,3,938.46,6,North,2815.38,2025,6
O101919,C3036,Book,Stationery,1,967.36,11,north,967.36,2024,11
O101920,C4152,Bag,Fashion,3,497.89,5,EAST,1493.67,2025,5
O101921,C5573,Headphones,Electronics,1,526.81,6,east,526.81,2025,6
O101922,C1447,Watch,Fashion,4,631.86,6,north,2527.44,2025,6
O101923,,Bag,Fashion,3,127.85,11,North,383.54999999999995,2024,11
O101924,C5141,Headphones,Electronics,2,989.28,5,north,1978.56,2025,5
O101925,C5061,Laptop,Electronics,1,673.93,8,West,673.93,2025,8
O101926,C1613,Shoes,Fashion,1,378.45,7,EAST,378.45,2025,7
O101927,C3626,Watch,Fashion,3,521.16,8,EAST,1563.48,2025,8
O101928,C3278,Shoes,Fashion,4,584.54,10,EAST,2338.16,2024,10
O101929,C2824,Watch,Fashion,3,19.25,5,EAST,57.75,2025,5
O101930,C4101,Headphones,Electronics,4,966.26,5,east,3865.04,2025,5
O101931,C2925,Phone,Electronics,4,962.12,3,EAST,3848.48,2025,3
O101932,C4638,Bag,Fashion,1,390.48,5,EAST,390.48,2025,5
O101933,C4670,Watch,Fashion,3,610.71,9,SOUTH,1832.13,2025,9
O101934,C5083,Book,Stationery,3,448.76,3,EAST,1346.28,2025,3
O101935,C1972,Phone,Electronics,4,391.14,2,North,1564.56,2025,2
O101936,C1145,Bag,Fashion,3,125.35,10,SOUTH,376.04999999999995,2024,10
O101937,C4377,Phone,Electronics,2,393.28,3,EAST,786.56,2025,3
O101938,C5498,Bag,Fashion,2,141.42,2,SOUTH,282.84,2025,2
O101939,,Shoes,Fashion,3,720.56,5,West,2161.68,2025,5
O101940,C5949,Book,Stationery,3,402.02,5,North,1206.06,2025,5
O101941,C3495,Bag,Fashion,4,12.84,5,east,51.36,2025,5
O101942,C5606,Laptop,Electronics,2,193.69,4,West,387.38,2025,4
O101943,C4737,Bag,Fashion,2,598.78,8,West,1197.56,2025,8
O101944,C3976,Phone,Electronics,1,131.84,7,north,131.84,2025,7
O101945,C2826,Watch,Fashion,4,808.87,8,North,3235.48,2025,8
O101946,C3719,Phone,Electronics,1,403.02,4,SOUTH,403.02,2025,4
O101947,C5914,Watch,Fashion,2,550.65,3,EAST,1101.3,2025,3
O101948,C3976,Shoes,Fashion,4,917.9,7,north,3671.6,2025,7
O101949,C1934,Laptop,Electronics,3,997.93,4,east,2993.79,2025,4
O101950,C2816,Laptop,Electronics,4,676.75,10,east,2707.0,2024,10
O101951,,Shoes,Fashion,3,485.7,10,North,1457.1,2024,10
O101952,C3391,Headphones,Electronics,3,50.74,4,North,152.22,2025,4
O101953,C4062,Book,Stationery,4,398.85,12,EAST,1595.4,2024,12
O101954,C1375,Headphones,Electronics,3,381.59,11,east,1144.77,2024,11
O101955,C5033,Laptop,Electronics,1,839.99,9,North,839.99,2025,9
O101956,C4352,Shoes,Fashion,2,747.28,9,West,1494.56,2025,9
O101957,C2604,Headphones,Electronics,3,822.41,12,SOUTH,2467.23,2024,12
O101958,C4218,Laptop,Electronics,1,298.88,6,EAST,298.88,2025,6
O101959,C2561,Headphones,Electronics,3,162.35,8,east,487.04999999999995,2025,8
O101960,C1882,Watch,Fashion,2,897.36,1,SOUTH,1794.72,2025,1
O101961,C1380,Shoes,Fashion,1,822.75,11,North,822.75,2024,11
O101962,C5823,Laptop,Electronics,2,499.75,6,North,999.5,2025,6
O101963,C4690,Phone,Electronics,2,136.48,2,east,272.96,2025,2
O101964,C5827,Shoes,Fashion,1,91.3,1,EAST,91.3,2025,1
O101965,C2102,Watch,Fashion,1,938.12,1,West,938.12,2025,1
O101966,C1035,Phone,Electronics,1,325.68,12,north,325.68,2024,12
O101967,C1397,Headphones,Electronics,4,277.15,9,east,1108.6,2025,9
O101968,C4545,Book,Stationery,1,961.22,10,east,961.22,2024,10
O101969,C4956,Bag,Fashion,1,343.5,11,SOUTH,343.5,2024,11
O101970,C2451,Book,Stationery,1,344.86,10,West,344.86,2024,10
O101971,C2422,Laptop,Electronics,1,744.06,10,EAST,744.06,2024,10
O101972,C2051,Watch,Fashion,3,831.99,1,east,2495.9700000000003,2025,1
O101973,C5919,Bag,Fashion,4,5.68,8,North,22.72,2025,8
O101974,C3636,Phone,Electronics,2,324.42,8,EAST,648.84,2025,8
O101975,C4151,Book,Stationery,1,837.73,9,east,837.73,2025,9
O101976,C5988,Bag,Fashion,3,838.5,7,North,2515.5,2025,7
O101977,C3033,Book,Stationery,3,312.36,9,east,937.08,2025,9
O101978,C3808,Book,Stationery,3,393.53,12,West,1180.59,2024,12
O101979,C4709,Bag,Fashion,2,67.21,12,north,134.42,2024,12
O101980,C2131,Laptop,Electronics,1,183.85,3,EAST,183.85,2025,3
O101981,C5196,Book,Stationery,4,365.16,2,North,1460.64,2025,2
O101982,C5487,Book,Stationery,4,849.98,9,EAST,3399.92,2025,9
O101983,C5534,Phone,Electronics,3,342.78,8,West,1028.34,2025,8
O101984,C2645,Headphones,Electronics,2,154.45,10,North,308.9,2024,10
O101985,C3380,Shoes,Fashion,2,627.81,4,north,1255.62,2025,4
O101986,C2086,Laptop,Electronics,2,908.65,1,east,1817.3,2025,1
O101987,C2456,Headphones,Electronics,4,897.61,3,West,3590.44,2025,3
O101988,C3640,Laptop,Electronics,3,333.81,5,north,1001.4300000000001,2025,5
O101989,C3885,Laptop,Electronics,1,768.7,8,east,768.7,2025,8
O101990,C5774,Shoes,Fashion,4,192.48,3,West,769.92,2025,3
O101991,C4419,Book,Stationery,3,123.43,4,West,370.29,2025,4
O101992,C5373,Laptop,Electronics,3,275.83,11,West,827.49,2024,11
O101993,C4460,Phone,Electronics,1,918.95,12,SOUTH,918.95,2024,12
O101994,C5282,Book,Stationery,1,21.57,2,SOUTH,21.57,2025,2
O101995,C4120,Headphones,Electronics,1,614.56,12,east,614.56,2024,12
O101996,C1463,Phone,Electronics,2,830.17,12,east,1660.34,2024,12
O101997,C2318,Book,Stationery,1,233.79,10,West,233.79,2024,10
O101998,C3052,Laptop,Electronics,3,665.56,6,east,1996.6799999999998,2025,6
O101999,C1508,Headphones,Electronics,1,245.99,3,north,245.99,2025,3
O102000,C3417,Laptop,Electronics,3,131.24,8,EAST,393.72,2025,8
O102001,C5433,Laptop,Electronics,4,719.24,7,east,2876.96,2025,7
O102002,C4707,Watch,Fashion,2,127.96,6,SOUTH,255.92,2025,6
O102003,C5602,Phone,Electronics,4,606.51,11,West,2426.04,2024,11
O102004,C5597,Headphones,Electronics,4,883.78,9,EAST,3535.12,2025,9
O102005,C5185,Shoes,Fashion,3,921.75,8,SOUTH,2765.25,2025,8
O102006,C3356,Phone,Electronics,4,580.76,7,EAST,2323.04,2025,7
O102007,C1384,Phone,Electronics,3,916.84,9,EAST,2750.52,2025,9
O102008,C4174,Watch,Fashion,1,889.66,11,West,889.66,2024,11
O102009,C3561,Bag,Fashion,1,230.09,3,east,230.09,2025,3
O102010,C1440,Book,Stationery,3,113.46,2,EAST,340.38,2025,2
O102011,,Shoes,Fashion,1,815.31,11,SOUTH,815.31,2024,11
O102012,C4629,Shoes,Fashion,2,909.23,1,north,1818.46,2025,1
O102013,C4012,Bag,Fashion,4,642.47,8,West,2569.88,2025,8
O102014,C5477,Shoes,Fashion,2,79.73,3,east,159.46,2025,3
O102015,C2609,Phone,Electronics,4,862.81,4,North,3451.24,2025,4
O102016,C2585,Shoes,Fashion,1,808.41,4,EAST,808.41,2025,4
O102017,C2453,Shoes,Fashion,2,540.56,5,EAST,1081.12,2025,5
O102018,C1610,Book,Stationery,1,791.07,4,north,791.07,2025,4
O102019,C2423,Laptop,Electronics,4,514.43,12,SOUTH,2057.72,2024,12
O102020,C1977,Headphones,Electronics,3,268.91,8,east,806.73,2025,8
O102021,C4510,Book,Stationery,3,907.4,10,North,2722.2,2024,10
O102022,C3164,Phone,Electronics,2,858.83,4,West,1717.66,2025,4
O102023,C5784,Phone,Electronics,1,682.51,8,North,682.51,2025,8
O102024,C1046,Headphones,Electronics,1,637.0,8,SOUTH,637.0,2025,8
O102025,C2268,Bag,Fashion,2,876.57,9,east,1753.14,2025,9
O102026,C3642,Bag,Fashion,3,484.3,5,north,1452.9,2025,5
O102027,C3467,Shoes,Fashion,4,763.25,5,EAST,3053.0,2025,5
O102028,C5691,Laptop,Electronics,2,155.37,10,SOUTH,310.74,2024,10
O102029,C1597,Watch,Fashion,4,874.5,9,West,3498.0,2025,9
O102030,C3603,Bag,Fashion,3,49.91,9,EAST,149.73,2025,9
O102031,C2506,Phone,Electronics,1,152.84,10,SOUTH,152.84,2024,10
O102032,C5138,Shoes,Fashion,3,928.33,10,SOUTH,2784.9900000000002,2024,10
O102033,C5448,Phone,Electronics,2,429.95,3,north,859.9,2025,3
O102034,C1753,Bag,Fashion,1,533.25,5,SOUTH,533.25,2025,5
O102035,C2747,Phone,Electronics,2,231.95,12,West,463.9,2024,12
O102036,C3712,Book,Stationery,2,220.93,6,north,441.86,2025,6
O102037,C2789,Phone,Electronics,3,624.6,11,north,1873.8000000000002,2024,11
O102038,C5345,Watch,Fashion,2,568.02,7,north,1136.04,2025,7
O102039,C5598,Bag,Fashion,3,683.05,1,West,2049.1499999999996,2025,1
O102040,C1072,Phone,Electronics,1,747.11,9,east,747.11,2025,9
O102041,C3834,Watch,Fashion,3,85.41,7,east,256.23,2025,7
O102042,C2997,Headphones,Electronics,1,113.5,9,SOUTH,113.5,2025,9
O102043,C3629,Bag,Fashion,3,20.42,11,West,61.260000000000005,2024,11
O102044,C1928,Bag,Fashion,4,47.42,2,north,189.68,2025,2
O102045,C5425,Laptop,Electronics,4,682.66,4,SOUTH,2730.64,2025,4
O102046,C1202,Bag,Fashion,2,385.95,9,north,771.9,2025,9
O102047,C4071,Bag,Fashion,3,862.21,2,SOUTH,2586.63,2025,2
O102048,C5167,Shoes,Fashion,3,166.81,8,North,500.43,2025,8
O102049,C1359,Watch,Fashion,1,411.36,6,EAST,411.36,2025,6
O102050,C2577,Bag,Fashion,2,993.41,5,east,1986.82,2025,5
O102051,C1674,Shoes,Fashion,3,521.72,5,SOUTH,1565.16,2025,5
O102052,C2371,Phone,Electronics,2,618.47,3,EAST,1236.94,2025,3
O102053,C5407,Watch,Fashion,4,806.5,10,North,3226.0,2024,10
O102054,C1536,Headphones,Electronics,3,811.71,11,SOUTH,2435.13,2024,11
O102055,C2746,Phone,Electronics,3,680.89,7,EAST,2042.67,2025,7
O102056,C4475,Shoes,Fashion,2,364.81,10,north,729.62,2024,10
O102057,C2684,Watch,Fashion,3,476.1,11,North,1428.3000000000002,2024,11
O102058,C4565,Watch,Fashion,2,972.54,6,North,1945.08,2025,6
O102059,C1590,Headphones,Electronics,3,777.42,1,north,2332.2599999999998,2025,1
O102060,C2259,Shoes,Fashion,1,871.59,9,north,871.59,2025,9
O102061,C3717,Laptop,Electronics,2,867.51,5,east,1735.02,2025,5
O102062,C1600,Book,Stationery,3,419.93,11,West,1259.79,2024,11
O102063,C3063,Shoes,Fashion,4,768.41,4,North,3073.64,2025,4
O102064,C5710,Bag,Fashion,3,304.01,11,SOUTH,912.03,2024,11
O102065,C3118,Headphones,Electronics,4,525.07,5,east,2100.28,2025,5
O102066,C4695,Shoes,Fashion,4,535.52,10,North,2142.08,2024,10
O102067,C4547,Headphones,Electronics,1,199.44,7,east,199.44,2025,7
O102068,C4190,Headphones,Electronics,2,758.41,12,SOUTH,1516.82,2024,12
O102069,C5381,Book,Stationery,3,496.52,11,West,1489.56,2024,11
O102070,,Phone,Electronics,1,628.33,8,North,628.33,2025,8
O102071,C1518,Shoes,Fashion,3,317.99,12,east,953.97,2024,12
O102072,C5797,Watch,Fashion,4,298.95,11,north,1195.8,2024,11
O102073,C1594,Book,Stationery,2,189.75,3,North,379.5,2025,3
O102074,C5119,Shoes,Fashion,3,641.2,4,North,1923.6000000000001,2025,4
O102075,C3468,Bag,Fashion,3,206.59,3,north,619.77,2025,3
O102076,C3306,Phone,Electronics,4,121.17,10,West,484.68,2024,10
O102077,C4585,Laptop,Electronics,3,899.54,5,EAST,2698.62,2025,5
O102078,C1252,Phone,Electronics,3,970.15,2,east,2910.45,2025,2
O102079,C5370,Laptop,Electronics,4,681.17,2,West,2724.68,2025,2
O102080,C4203,Headphones,Electronics,1,758.44,5,North,758.44,2025,5
O102081,C5470,Bag,Fashion,4,555.77,3,EAST,2223.08,2025,3
O102082,C2180,Headphones,Electronics,1,334.46,2,West,334.46,2025,2
